2489,person,neg,low,,6204,23,43
2489,person,neg,low,,6205,43,43
2489,person,neg,low,,6206,45,49
2490,person,neg,low,,6207,1,42
2490,person,neg,low,,6208,42,46
2490,person,neg,low,,6209,46,48
2491,person,neg,high,,6210,1,10
2491,person,neg,high,,6211,12,36
2491,person,neg,high,,6212,36,44
2491,person,neg,high,,6213,44,48
2492,person,neg,low,,6214,1,6
2492,person,neg,low,,6215,6,24
2492,person,neg,low,,6216,26,50
2493,person,neg,low,,6217,1,25
2493,person,neg,low,,6218,25,32
2493,person,neg,low,,6219,32,32
2493,person,neg,low,,6220,34,41
2493,person,neg,low,,6221,43,49
2494,person,neg,low,,6222,1,10
2494,person,neg,low,,6223,10,48
2495,person,neg,low,,6224,1,46
2495,person,neg,low,,6225,46,46
2495,person,neg,low,,6226,48,51
2496,person,neg,high,,6227,1,21
2496,person,neg,high,,6228,23,27
2496,person,neg,high,,6229,29,49
2497,person,neg,low,,6230,1,43
2497,person,neg,low,,6231,45,48
2498,person,neg,low,,6232,1,4
2498,person,neg,low,,6233,4,4
2498,person,neg,low,,6234,6,17
2498,person,neg,low,,6235,17,49
2499,person,neg,low,,6236,1,10
2499,person,neg,low,,6237,10,52
2500,person,neg,low,,6238,1,22
2500,person,neg,low,,6239,22,22
2500,person,neg,low,,6240,24,29
2500,person,neg,low,,6241,31,50
2501,person,neg,low,,6242,1,8
2501,person,neg,low,,6243,8,48
2502,person,neg,low,,6244,1,13
2502,person,neg,low,,6245,13,14
2502,person,neg,low,,6246,16,48
2503,person,neg,low,,6247,1,5
2503,person,neg,low,,6248,7,13
2503,person,neg,low,,6249,15,37
2503,person,neg,low,,6250,39,47
2503,person,neg,low,,6251,47,51
2504,person,neg,low,,6252,1,32
2504,person,neg,low,,6253,32,49
2505,person,neg,low,,6254,1,33
2505,person,neg,low,,6255,33,41
2505,person,neg,low,,6256,41,47
2505,person,neg,low,,6257,49,49
2506,person,neg,low,,6258,1,3
2506,person,neg,low,,6259,3,3
2506,person,neg,low,,6260,5,12
2506,person,neg,low,,6261,14,51
2507,person,neg,high,,6262,1,18
2507,person,neg,high,,6263,18,48
2508,person,neg,low,,6264,1,50
2509,person,pos,low,,6265,1,6
2509,person,pos,low,,6266,8,22
2509,person,pos,low,,6267,22,51
2510,person,neg,low,,6268,1,49
2511,person,neg,low,,6269,1,1
2511,person,neg,low,,6270,3,5
2511,person,neg,low,,6271,7,48
2512,person,neg,low,,6272,1,49
2513,person,neg,low,,6273,1,10
2513,person,neg,low,,6274,10,10
2513,person,neg,low,,6275,12,13
2513,person,neg,low,,6276,13,33
2513,person,neg,low,,6277,35,49
2514,person,neg,low,,6278,1,17
2514,person,neg,low,,6279,17,46
2514,person,neg,low,,6280,48,50
2515,person,neg,low,,6281,1,15
2515,person,neg,low,,6282,17,49
2516,person,neg,low,,6283,1,40
2516,person,neg,low,,6284,42,49
2517,person,neg,low,,6285,1,5
2517,person,neg,low,,6286,5,5
2517,person,neg,low,,6287,7,48
2518,person,neg,low,,6288,1,26
2518,person,neg,low,,6289,28,49
2519,person,neg,low,,6290,1,19
2519,person,neg,low,,6291,21,21
2519,person,neg,low,,6292,23,49
2520,person,neg,low,,6293,1,49
2521,person,pos,low,,6294,1,4
2521,person,pos,low,,6295,6,19
2521,person,pos,low,,6296,21,51
2522,person,pos,low,,6297,1,22
2522,person,pos,low,,6298,22,50
2523,person,neg,low,,6299,1,5
2523,person,neg,low,,6300,7,42
2523,person,neg,low,,6301,42,44
2523,person,neg,low,,6302,44,48
2524,person,neg,low,,6303,1,25
2524,person,neg,low,,6304,27,49
2525,person,neg,low,,6305,1,12
2525,person,neg,low,,6306,12,50
2526,person,neg,low,,6307,1,48
2527,person,neg,high,,6308,1,17
2527,person,neg,high,,6309,17,49
2528,person,neg,low,,6310,1,29
2528,person,neg,low,,6311,31,50
2529,person,neg,low,,6312,1,50
2530,person,neg,low,,6313,1,49
2531,person,pos,low,,6314,1,16
2531,person,pos,low,,6315,16,36
2531,person,pos,low,,6316,36,36
2531,person,pos,low,,6317,38,48
2532,person,neg,low,,6318,1,44
2532,person,neg,low,,6319,44,49
2533,person,neg,low,,6320,1,2
2533,person,neg,low,,6321,4,22
2533,person,neg,low,,6322,24,33
2533,person,neg,low,,6323,33,49
2534,person,neg,high,,6324,1,8
2534,person,neg,high,,6325,8,50
2535,person,neg,low,,6326,1,23
2535,person,neg,low,,6327,23,50
2536,person,neg,low,,6328,1,19
2536,person,neg,low,,6329,21,51
2537,person,neg,high,,6330,1,28
2537,person,neg,high,,6331,28,49
2538,person,neg,low,,6332,1,51
2539,person,neg,high,,6333,1,8
2539,person,neg,high,,6334,10,49
2540,person,neg,low,,6335,1,7
2540,person,neg,low,,6336,9,28
2540,person,neg,low,,6337,30,48
2541,person,neg,low,,6338,1,12
2541,person,neg,low,,6339,14,48
2542,person,neg,high,,6340,1,49
2543,person,neg,low,,6341,1,48
2544,person,neg,low,,6342,1,9
2544,person,neg,low,,6343,9,38
2544,person,neg,low,,6344,38,48
2544,person,neg,low,,6345,48,48
2545,person,neg,low,,6346,1,2
2545,person,neg,low,,6347,2,50
2546,person,neg,low,,6348,1,44
2546,person,neg,low,,6349,44,49
2547,person,neg,high,,6350,1,50
2548,person,pos,low,,6351,1,19
2548,person,pos,low,,6352,21,25
2548,person,pos,low,,6353,27,31
2548,person,pos,low,,6354,31,51
2549,person,neg,low,,6355,1,48
2550,person,neg,low,,6356,1,10
2550,person,neg,low,,6357,10,49
2551,person,neg,low,,6358,1,16
2551,person,neg,low,,6359,16,50
2552,person,neg,high,,6360,1,50
2553,person,neg,low,,6361,1,47
2553,person,neg,low,,6362,49,51
2554,person,neg,low,,6363,1,43
2554,person,neg,low,,6364,45,49
2555,person,neg,low,,6365,1,50
2556,person,neg,high,,6366,1,9
2556,person,neg,high,,6367,9,50
2557,person,neg,low,,6368,1,50
2558,person,pos,low,,6369,1,49
2559,person,neg,low,,6370,1,47
2559,person,neg,low,,6371,47,49
2560,person,neg,high,,6372,1,49
2561,person,neg,low,,6373,1,14
2561,person,neg,low,,6374,14,14
2561,person,neg,low,,6375,16,48
2562,person,neg,low,,6376,1,50
2563,person,neg,low,,6377,1,37
2563,person,neg,low,,6378,37,37
2563,person,neg,low,,6379,39,48
2564,person,neg,low,,6380,1,49
2565,person,pos,high,,6381,1,36
2565,person,pos,high,,6382,36,48
2566,person,neg,low,,6383,1,27
2566,person,neg,low,,6384,29,39
2566,person,neg,low,,6385,39,51
2567,person,neg,low,,6386,1,23
2567,person,neg,low,,6387,25,49
2568,person,neg,low,,6388,1,24
2568,person,neg,low,,6389,26,49
2569,person,neg,low,,6390,1,13
2569,person,neg,low,,6391,13,13
2569,person,neg,low,,6392,15,16
2569,person,neg,low,,6393,16,33
2569,person,neg,low,,6394,35,50
2570,person,neg,low,,6395,1,47
2570,person,neg,low,,6396,47,51
2571,person,neg,low,,6397,1,20
2571,person,neg,low,,6398,22,48
2572,person,neg,low,,6399,1,5
2572,person,neg,low,,6400,7,15
2572,person,neg,low,,6401,15,48
2573,person,neg,low,,6402,1,22
2573,person,neg,low,,6403,24,43
2573,person,neg,low,,6404,43,48
2574,person,neg,high,,6405,1,16
2574,person,neg,high,,6406,18,48
2575,person,neg,low,,6407,1,49
2576,person,neg,low,,6408,1,3
2576,person,neg,low,,6409,3,6
2576,person,neg,low,,6410,6,24
2576,person,neg,low,,6411,24,39
2576,person,neg,low,,6412,39,39
2576,person,neg,low,,6413,41,49
2577,person,neg,low,,6414,1,7
2577,person,neg,low,,6415,9,50
2578,person,neg,low,,6416,1,4
2578,person,neg,low,,6417,4,4
2578,person,neg,low,,6418,6,8
2578,person,neg,low,,6419,10,51
2579,person,neg,low,,6420,1,2
2579,person,neg,low,,6421,4,28
2579,person,neg,low,,6422,28,49
2580,person,neg,low,,6423,1,4
2580,person,neg,low,,6424,6,37
2580,person,neg,low,,6425,37,49
2581,person,neg,low,,6426,1,50
2582,person,neg,high,,6427,1,48
2583,person,neg,low,,6428,1,4
2583,person,neg,low,,6429,6,7
2583,person,neg,low,,6430,9,18
2583,person,neg,low,,6431,20,31
2583,person,neg,low,,6432,31,31
2583,person,neg,low,,6433,33,51
2584,person,neg,high,,6434,1,12
2584,person,neg,high,,6435,12,12
2584,person,neg,high,,6436,14,44
2584,person,neg,high,,6437,46,49
2585,person,pos,low,,6438,1,15
2585,person,pos,low,,6439,15,15
2585,person,pos,low,,6440,17,23
2585,person,pos,low,,6441,25,30
2585,person,pos,low,,6442,32,49
2586,person,neg,low,,6443,1,5
2586,person,neg,low,,6444,7,49
2587,person,neg,low,,6445,1,49
2588,person,neg,low,,6446,1,3
2588,person,neg,low,,6447,5,32
2588,person,neg,low,,6448,32,32
2588,person,neg,low,,6449,34,48
2588,person,neg,low,,6450,48,48
2589,person,neg,low,,6451,1,44
2589,person,neg,low,,6452,44,50
2590,person,pos,low,,6453,1,15
2590,person,pos,low,,6454,17,46
2590,person,pos,low,,6455,46,46
2590,person,pos,low,,6456,48,49
2591,person,neg,low,,6457,1,4
2591,person,neg,low,,6458,4,9
2591,person,neg,low,,6459,11,13
2591,person,neg,low,,6460,15,20
2591,person,neg,low,,6461,22,49
2592,person,neg,high,,6462,1,49
2593,person,neg,low,,6463,1,50
2594,person,neg,low,,6464,1,45
2594,person,neg,low,,6465,47,49
2595,person,neg,low,,6466,1,34
2595,person,neg,low,,6467,34,49
2596,person,pos,low,,6468,1,48
2597,person,neg,high,,6469,1,15
2597,person,neg,high,,6470,17,25
2597,person,neg,high,,6471,27,49
2598,person,neg,high,,6472,1,5
2598,person,neg,high,,6473,5,41
2598,person,neg,high,,6474,43,46
2598,person,neg,high,,6475,46,49
2599,person,neg,low,,6476,1,49
2600,person,neg,low,,6477,1,19
2600,person,neg,low,,6478,21,50
2601,person,neg,low,,6479,1,18
2601,person,neg,low,,6480,20,25
2601,person,neg,low,,6481,27,36
2601,person,neg,low,,6482,36,36
2601,person,neg,low,,6483,38,50
2602,person,neg,low,,6484,1,48
2603,person,neg,low,,6485,1,50
2604,person,neg,low,,6486,1,6
2604,person,neg,low,,6487,6,14
2604,person,neg,low,,6488,14,51
2605,person,pos,low,,6489,1,51
2606,person,neg,high,,6490,1,15
2606,person,neg,high,,6491,15,15
2606,person,neg,high,,6492,17,35
2606,person,neg,high,,6493,37,48
2607,person,neg,low,,6494,1,51
2608,person,neg,low,,6495,1,25
2608,person,neg,low,,6496,25,49
2609,person,neg,low,,6497,2,5
2609,person,neg,low,,6498,5,12
2609,person,neg,low,,6499,14,21
2609,person,neg,low,,6500,21,21
2609,person,neg,low,,6501,23,48
2610,person,neg,low,,6502,1,41
2610,person,neg,low,,6503,43,49
2611,person,neg,low,,6504,1,49
2612,person,neg,low,,6505,1,10
2612,person,neg,low,,6506,10,49
2613,person,neg,low,,6507,1,17
2613,person,neg,low,,6508,17,50
2614,person,neg,high,,6509,1,5
2614,person,neg,high,,6510,7,27
2614,person,neg,high,,6511,27,48
2615,person,neg,low,,6512,1,48
2616,person,pos,low,,6513,1,39
2616,person,pos,low,,6514,41,44
2616,person,pos,low,,6515,46,51
2617,person,neg,low,,6516,1,49
2618,person,neg,low,,6517,1,40
2618,person,neg,low,,6518,40,48
2619,person,neg,low,,6519,1,49
2620,person,pos,low,,6520,1,42
2620,person,pos,low,,6521,42,49
2621,person,neg,low,,6522,1,30
2621,person,neg,low,,6523,30,30
2621,person,neg,low,,6524,32,47
2621,person,neg,low,,6525,47,50
2622,person,neg,low,,6526,1,3
2622,person,neg,low,,6527,5,11
2622,person,neg,low,,6528,11,11
2622,person,neg,low,,6529,13,45
2622,person,neg,low,,6530,45,49
2623,person,neg,low,,6531,1,16
2623,person,neg,low,,6532,16,38
2623,person,neg,low,,6533,38,48
2624,person,neg,low,,6534,1,24
2624,person,neg,low,,6535,24,24
2624,person,neg,low,,6536,26,28
2624,person,neg,low,,6537,30,49
2625,person,neg,low,,6538,1,32
2625,person,neg,low,,6539,32,51
2626,person,neg,low,,6540,1,14
2626,person,neg,low,,6541,16,19
2626,person,neg,low,,6542,19,27
2626,person,neg,low,,6543,27,34
2626,person,neg,low,,6544,34,50
2627,person,neg,low,,6545,1,12
2627,person,neg,low,,6546,12,12
2627,person,neg,low,,6547,14,51
2628,person,neg,low,,6548,1,31
2628,person,neg,low,,6549,33,48
2628,person,neg,low,,6550,48,48
2629,person,neg,low,,6551,1,31
2629,person,neg,low,,6552,31,48
2630,person,neg,low,,6553,1,39
2630,person,neg,low,,6554,41,48
2631,person,neg,low,,6555,1,40
2631,person,neg,low,,6556,42,51
2632,person,neg,low,,6557,1,12
2632,person,neg,low,,6558,12,44
2632,person,neg,low,,6559,44,50
2633,person,neg,low,,6560,1,48
2634,person,neg,low,,6561,1,16
2634,person,neg,low,,6562,18,48
2635,person,neg,low,,6563,1,50
2636,person,neg,high,,6564,1,4
2636,person,neg,high,,6565,4,4
2636,person,neg,high,,6566,6,25
2636,person,neg,high,,6567,27,48
2637,person,neg,low,,6568,2,15
2637,person,neg,low,,6569,15,48
2637,person,neg,low,,6570,48,48
2638,person,neg,low,,6571,1,14
2638,person,neg,low,,6572,16,45
2638,person,neg,low,,6573,45,49
2639,person,neg,low,,6574,1,38
2639,person,neg,low,,6575,40,48
2640,person,neg,high,,6576,1,19
2640,person,neg,high,,6577,21,41
2640,person,neg,high,,6578,41,49
2641,person,neg,low,,6579,1,20
2641,person,neg,low,,6580,20,48
2642,person,neg,low,,6581,1,47
2643,person,neg,low,,6582,1,50
2644,person,neg,low,,6583,1,49
2645,person,neg,low,,6584,1,41
2645,person,neg,low,,6585,41,51
2646,person,neg,low,,6586,1,38
2646,person,neg,low,,6587,40,49
2647,person,neg,high,,6588,1,12
2647,person,neg,high,,6589,12,15
2647,person,neg,high,,6590,15,15
2647,person,neg,high,,6591,17,21
2647,person,neg,high,,6592,21,21
2647,person,neg,high,,6593,23,40
2647,person,neg,high,,6594,42,50
2648,person,neg,low,,6595,1,50
2649,person,pos,low,,6596,1,48
2650,person,neg,low,,6597,1,51
2651,person,neg,high,,6598,1,39
2651,person,neg,high,,6599,39,46
2651,person,neg,high,,6600,48,50
2652,person,neg,low,,6601,1,48
2653,person,neg,low,,6602,1,20
2653,person,neg,low,,6603,22,48
2654,person,neg,low,,6604,1,48
2655,person,neg,low,,6605,1,50
2656,person,neg,low,,6606,1,49
2657,person,neg,low,,6607,1,13
2657,person,neg,low,,6608,13,13
2657,person,neg,low,,6609,15,49
2658,person,pos,low,,6610,1,16
2658,person,pos,low,,6611,16,31
2658,person,pos,low,,6612,33,38
2658,person,pos,low,,6613,40,48
2659,person,neg,low,,6614,1,27
2659,person,neg,low,,6615,27,49
2660,person,neg,high,,6616,1,49
2661,person,neg,low,,6617,1,7
2661,person,neg,low,,6618,9,49
2662,person,neg,low,,6619,1,45
2662,person,neg,low,,6620,47,49
2663,person,neg,high,,6621,1,33
2663,person,neg,high,,6622,35,50
2664,person,neg,low,,6623,1,50
2665,person,neg,low,,6624,1,34
2665,person,neg,low,,6625,36,50
2666,person,neg,low,,6626,1,19
2666,person,neg,low,,6627,21,48
2667,person,neg,low,,6628,1,38
2667,person,neg,low,,6629,38,38
2667,person,neg,low,,6630,40,50
2668,person,neg,low,,6631,2,5
2668,person,neg,low,,6632,5,5
2668,person,neg,low,,6633,7,49
2669,person,neg,low,,6634,1,50
2670,person,neg,low,,6635,1,12
2670,person,neg,low,,6636,12,12
2670,person,neg,low,,6637,14,40
2670,person,neg,low,,6638,42,50
2671,person,neg,low,,6639,1,48
2672,person,neg,low,,6640,1,11
2672,person,neg,low,,6641,11,11
2672,person,neg,low,,6642,13,37
2672,person,neg,low,,6643,37,49
2673,person,neg,high,,6644,1,48
2673,person,neg,high,,6645,48,48
2674,person,neg,low,,6646,1,48
2675,person,neg,low,,6647,1,9
2675,person,neg,low,,6648,11,48
2676,person,neg,low,,6649,1,25
2676,person,neg,low,,6650,25,48
2677,person,neg,low,,6651,1,2
2677,person,neg,low,,6652,4,4
2677,person,neg,low,,6653,6,49
2678,person,neg,low,,6654,1,48
2679,person,pos,high,,6655,1,48
2680,person,neg,low,,6656,1,16
2680,person,neg,low,,6657,18,50
2681,person,neg,low,,6658,1,31
2681,person,neg,low,,6659,31,31
2681,person,neg,low,,6660,33,45
2681,person,neg,low,,6661,45,45
2681,person,neg,low,,6662,47,49
2682,person,neg,low,,6663,1,4
2682,person,neg,low,,6664,4,13
2682,person,neg,low,,6665,15,48
2683,person,neg,low,,6666,1,50
2684,person,neg,low,,6667,1,50
2685,person,neg,high,,6668,1,43
2685,person,neg,high,,6669,43,43
2685,person,neg,high,,6670,45,48
2686,person,neg,low,,6671,1,28
2686,person,neg,low,,6672,28,34
2686,person,neg,low,,6673,34,50
2687,person,pos,low,,6674,1,23
2687,person,pos,low,,6675,23,48
2688,person,neg,low,,6676,1,21
2688,person,neg,low,,6677,23,29
2688,person,neg,low,,6678,31,41
2688,person,neg,low,,6679,43,48
2689,person,neg,low,,6680,1,10
2689,person,neg,low,,6681,12,13
2689,person,neg,low,,6682,13,31
2689,person,neg,low,,6683,33,49
2690,person,pos,low,,6684,1,48
2691,person,neg,low,,6685,1,6
2691,person,neg,low,,6686,6,50
2692,person,neg,low,,6687,1,48
2693,person,neg,low,,6688,1,50
2694,person,neg,low,,6689,1,40
2694,person,neg,low,,6690,40,40
2694,person,neg,low,,6691,42,49
2695,person,neg,high,,6692,1,12
2695,person,neg,high,,6693,14,21
2695,person,neg,high,,6694,21,21
2695,person,neg,high,,6695,23,36
2695,person,neg,high,,6696,36,41
2695,person,neg,high,,6697,43,50
2696,person,neg,high,,6698,1,50
2697,person,pos,low,,6699,1,4
2697,person,pos,low,,6700,6,26
2697,person,pos,low,,6701,28,37
2697,person,pos,low,,6702,37,44
2697,person,pos,low,,6703,46,50
2698,person,pos,high,,6704,1,17
2698,person,pos,high,,6705,19,47
2698,person,pos,high,,6706,49,50
2699,person,neg,high,,6707,1,49
2700,person,neg,low,,6708,1,2
2700,person,neg,low,,6709,2,5
2700,person,neg,low,,6710,7,48
2701,person,neg,high,,6711,1,34
2701,person,neg,high,,6712,36,48
2701,person,neg,high,,6713,48,48
2702,person,neg,low,,6714,1,8
2702,person,neg,low,,6715,8,8
2702,person,neg,low,,6716,10,17
2702,person,neg,low,,6717,19,23
2702,person,neg,low,,6718,23,32
2702,person,neg,low,,6719,32,51
2703,person,neg,high,,6720,1,29
2703,person,neg,high,,6721,31,47
2703,person,neg,high,,6722,47,49
2704,person,neg,high,,6723,1,48
2705,person,neg,low,,6724,1,49
2706,person,neg,low,,6725,1,13
2706,person,neg,low,,6726,15,49
2707,person,neg,low,,6727,1,30
2707,person,neg,low,,6728,30,48
2708,person,neg,high,,6729,1,13
2708,person,neg,high,,6730,13,13
2708,person,neg,high,,6731,15,42
2708,person,neg,high,,6732,44,48
2709,person,pos,low,,6733,1,2
2709,person,pos,low,,6734,4,20
2709,person,pos,low,,6735,20,50
2710,person,neg,high,,6736,1,51
2711,person,neg,low,,6737,1,7
2711,person,neg,low,,6738,7,7
2711,person,neg,low,,6739,9,25
2711,person,neg,low,,6740,25,39
2711,person,neg,low,,6741,39,48
2712,person,neg,low,,6742,1,23
2712,person,neg,low,,6743,23,23
2712,person,neg,low,,6744,25,26
2712,person,neg,low,,6745,28,49
2713,person,neg,low,,6746,1,13
2713,person,neg,low,,6747,15,32
2713,person,neg,low,,6748,34,41
2713,person,neg,low,,6749,43,51
2714,person,neg,low,,6750,1,27
2714,person,neg,low,,6751,29,50
2715,person,neg,low,,6752,1,15
2715,person,neg,low,,6753,17,21
2715,person,neg,low,,6754,21,48
2716,person,neg,low,,6755,1,47
2716,person,neg,low,,6756,49,51
2717,person,neg,low,,6757,1,24
2717,person,neg,low,,6758,24,34
2717,person,neg,low,,6759,36,40
2717,person,neg,low,,6760,40,50
2718,person,neg,low,,6761,1,2
2718,person,neg,low,,6762,4,48
2719,person,neg,low,,6763,1,49
2720,person,neg,low,,6764,1,28
2720,person,neg,low,,6765,30,35
2720,person,neg,low,,6766,35,40
2720,person,neg,low,,6767,40,50
2721,person,neg,high,,6768,1,10
2721,person,neg,high,,6769,12,20
2721,person,neg,high,,6770,20,45
2721,person,neg,high,,6771,45,51
2722,person,neg,low,,6772,1,4
2722,person,neg,low,,6773,4,26
2722,person,neg,low,,6774,26,26
2722,person,neg,low,,6775,28,50
2723,person,neg,low,,6776,1,35
2723,person,neg,low,,6777,37,49
2724,person,neg,low,,6778,1,49
2725,person,neg,low,,6779,1,48
2726,person,neg,high,,6780,1,39
2726,person,neg,high,,6781,39,40
2726,person,neg,high,,6782,42,49
2727,person,neg,high,,6783,1,27
2727,person,neg,high,,6784,27,49
2728,person,neg,low,,6785,1,4
2728,person,neg,low,,6786,4,21
2728,person,neg,low,,6787,23,38
2728,person,neg,low,,6788,40,48
2729,person,neg,low,,6789,1,4
2729,person,neg,low,,6790,6,10
2729,person,neg,low,,6791,10,10
2729,person,neg,low,,6792,12,41
2729,person,neg,low,,6793,41,41
2729,person,neg,low,,6794,43,50
2730,person,neg,low,,6795,1,50
2731,person,neg,low,,6796,1,51
2732,person,neg,low,,6797,1,32
2732,person,neg,low,,6798,34,45
2732,person,neg,low,,6799,47,48
2733,person,neg,low,,6800,1,49
2734,person,neg,low,,6801,1,13
2734,person,neg,low,,6802,13,50
2735,person,neg,high,,6803,1,4
2735,person,neg,high,,6804,4,50
2736,person,neg,low,,6805,1,50
2737,person,neg,low,,6806,1,48
2738,person,neg,high,,6807,1,49
2739,person,neg,low,,6808,1,16
2739,person,neg,low,,6809,16,47
2739,person,neg,low,,6810,47,47
2739,person,neg,low,,6811,49,49
2740,person,neg,low,,6812,1,49
2741,person,neg,low,,6813,1,3
2741,person,neg,low,,6814,5,29
2741,person,neg,low,,6815,31,49
2742,person,neg,low,,6816,1,4
2742,person,neg,low,,6817,4,13
2742,person,neg,low,,6818,13,13
2742,person,neg,low,,6819,15,17
2742,person,neg,low,,6820,19,19
2742,person,neg,low,,6821,21,41
2742,person,neg,low,,6822,43,49
2743,person,neg,low,,6823,1,6
2743,person,neg,low,,6824,8,51
2744,person,pos,low,,6825,1,7
2744,person,pos,low,,6826,9,49
2745,person,neg,high,,6827,1,27
2745,person,neg,high,,6828,29,31
2745,person,neg,high,,6829,31,31
2745,person,neg,high,,6830,33,45
2745,person,neg,high,,6831,47,49
2746,person,neg,high,,6832,1,13
2746,person,neg,high,,6833,15,18
2746,person,neg,high,,6834,18,18
2746,person,neg,high,,6835,20,48
2747,person,neg,low,,6836,1,28
2747,person,neg,low,,6837,28,49
2748,person,neg,low,,6838,1,9
2748,person,neg,low,,6839,11,49
2749,person,neg,low,,6840,1,48
2750,person,neg,low,,6841,1,25
2750,person,neg,low,,6842,25,25
2750,person,neg,low,,6843,27,50
2751,person,neg,low,,6844,1,49
2752,person,neg,low,,6845,1,50
2753,person,neg,low,,6846,1,10
2753,person,neg,low,,6847,12,49
2754,person,neg,low,,6848,1,30
2754,person,neg,low,,6849,30,33
2754,person,neg,low,,6850,35,49
2755,person,neg,low,,6851,1,48
2756,person,neg,low,,6852,1,18
2756,person,neg,low,,6853,18,18
2756,person,neg,low,,6854,20,50
2757,person,neg,low,,6855,1,4
2757,person,neg,low,,6856,4,4
2757,person,neg,low,,6857,6,33
2757,person,neg,low,,6858,35,42
2757,person,neg,low,,6859,44,48
2758,person,neg,low,,6860,1,11
2758,person,neg,low,,6861,11,23
2758,person,neg,low,,6862,25,50
2759,person,neg,low,,6863,1,3
2759,person,neg,low,,6864,5,39
2759,person,neg,low,,6865,39,50
2760,person,neg,low,,6866,1,3
2760,person,neg,low,,6867,3,3
2760,person,neg,low,,6868,5,20
2760,person,neg,low,,6869,20,50
2761,person,neg,low,,6870,1,48
2762,person,neg,low,,6871,1,50
2763,person,neg,low,,6872,1,44
2763,person,neg,low,,6873,44,44
2763,person,neg,low,,6874,46,48
2764,person,neg,low,,6875,1,3
2764,person,neg,low,,6876,5,13
2764,person,neg,low,,6877,15,48
2765,person,neg,high,,6878,1,48
2766,person,neg,low,,6879,1,32
2766,person,neg,low,,6880,32,33
2766,person,neg,low,,6881,35,51
2767,person,neg,low,,6882,1,30
2767,person,neg,low,,6883,30,49
2768,person,neg,low,,6884,1,48
2769,person,neg,low,,6885,1,18
2769,person,neg,low,,6886,20,23
2769,person,neg,low,,6887,25,32
2769,person,neg,low,,6888,34,47
2769,person,neg,low,,6889,49,51
2770,person,neg,low,,6890,1,23
2770,person,neg,low,,6891,25,34
2770,person,neg,low,,6892,34,50
2771,person,neg,low,,6893,1,14
2771,person,neg,low,,6894,16,33
2771,person,neg,low,,6895,35,42
2771,person,neg,low,,6896,42,42
2771,person,neg,low,,6897,44,49
2772,person,neg,low,,6898,1,48
2773,person,neg,low,,6899,1,40
2773,person,neg,low,,6900,40,50
2774,person,neg,high,,6901,1,48
2775,person,neg,high,,6902,1,51
2776,person,neg,low,,6903,1,22
2776,person,neg,low,,6904,22,32
2776,person,neg,low,,6905,32,32
2776,person,neg,low,,6906,34,36
2776,person,neg,low,,6907,36,39
2776,person,neg,low,,6908,41,50
2777,person,pos,low,,6909,1,29
2777,person,pos,low,,6910,31,46
2777,person,pos,low,,6911,46,46
2777,person,pos,low,,6912,48,48
2778,person,neg,low,,6913,1,50
2779,person,neg,high,,6914,1,41
2779,person,neg,high,,6915,41,48
2780,person,pos,high,,6916,1,1
2780,person,pos,high,,6917,3,9
2780,person,pos,high,,6918,11,49
2781,person,neg,low,,6919,1,17
2781,person,neg,low,,6920,19,40
2781,person,neg,low,,6921,42,49
2782,person,neg,low,,6922,1,30
2782,person,neg,low,,6923,32,49
2783,person,pos,low,,6924,1,48
2784,person,neg,high,,6925,1,17
2784,person,neg,high,,6926,17,49
2785,person,neg,low,,6927,1,27
2785,person,neg,low,,6928,27,27
2785,person,neg,low,,6929,29,48
2786,person,neg,low,,6930,1,43
2786,person,neg,low,,6931,45,51
2787,person,neg,low,,6932,1,48
2788,person,neg,low,,6933,1,27
2788,person,neg,low,,6934,29,48
2789,person,neg,low,,6935,1,49
2790,person,neg,low,,6936,1,50
2791,person,neg,high,,6937,1,6
2791,person,neg,high,,6938,8,49
2792,person,neg,low,,6939,1,48
2792,person,neg,low,,6940,48,48
2793,person,neg,high,,6941,1,49
2794,person,neg,low,,6942,1,51
2795,person,pos,low,,6943,1,29
2795,person,pos,low,,6944,29,49
2796,person,pos,low,,6945,1,17
2796,person,pos,low,,6946,19,49
2797,person,neg,low,,6947,1,38
2797,person,neg,low,,6948,38,49
2798,person,neg,low,,6949,1,26
2798,person,neg,low,,6950,26,26
2798,person,neg,low,,6951,28,37
2798,person,neg,low,,6952,37,48
2799,person,neg,low,,6953,1,49
2800,person,pos,low,,6954,1,50
2801,person,neg,low,,6955,1,48
2802,person,neg,low,,6956,1,12
2802,person,neg,low,,6957,12,12
2802,person,neg,low,,6958,14,23
2802,person,neg,low,,6959,25,51
2803,person,neg,low,,6960,1,19
2803,person,neg,low,,6961,21,48
2804,person,neg,low,,6962,1,51
2805,person,neg,low,,6963,1,6
2805,person,neg,low,,6964,6,12
2805,person,neg,low,,6965,12,12
2805,person,neg,low,,6966,14,49
2806,person,neg,low,,6967,1,49
2807,person,neg,low,,6968,1,1
2807,person,neg,low,,6969,3,11
2807,person,neg,low,,6970,13,33
2807,person,neg,low,,6971,33,33
2807,person,neg,low,,6972,35,47
2807,person,neg,low,,6973,47,48
2808,person,neg,low,,6974,1,50
2809,person,neg,low,,6975,1,1
2809,person,neg,low,,6976,3,13
2809,person,neg,low,,6977,15,48
2810,person,neg,low,,6978,1,30
2810,person,neg,low,,6979,32,49
2811,person,neg,low,,6980,1,49
